,Degree,Clustering_coefficient,Eigenvector_centrality,Mean_degree_NN,Topic
6705,2,0.0,1.1860064361640963e-06,8.0,Optics
6706,5,0.6,1.3962813344496689e-05,34.8,Optics
6707,8,0.32142857142857145,0.0006404888321684066,93.75,Fluid Dynamics
6708,10,0.15555555555555556,0.00010737315471735911,38.4,Chemical Physics
6709,4,1.0,0.00014490680133832145,53.25,Atmospheric and Oceanic Physics
6710,8,0.14285714285714285,0.00019904795430761217,19.875,Medical Physics
6711,47,0.393154486586494,0.008043664889366727,178.10638297872342,Fluid Dynamics
6712,32,0.35080645161290325,0.005626861596997336,196.90625,Geophysics
6713,102,0.283440108716754,0.0031529556215506294,75.66666666666667,Fluid Dynamics
6714,13,0.28205128205128205,0.0008793797272371806,75.07692307692308,Fluid Dynamics
6715,27,0.31339031339031337,0.00030212677941160877,47.111111111111114,Physics and Society
6716,19,0.3216374269005848,0.00017270350159443446,50.1578947368421,Applied Physics
6717,8,0.21428571428571427,8.721116905748348e-05,13.5,Fluid Dynamics
6718,66,0.24382284382284383,0.0011964343754899767,55.0,Accelerator Physics
6719,11,0.9272727272727272,2.407536567737194e-05,30.09090909090909,Accelerator Physics
6720,1,0.0,2.868974486807617e-06,21.0,Computational Physics
6721,45,0.18282828282828284,0.0035018782395683755,119.77777777777777,Plasma Physics
6722,9,0.2222222222222222,0.00030424691326292897,50.77777777777778,Atomic Physics
6723,37,0.25075075075075076,0.0007571351829927077,50.486486486486484,Physics and Society
6724,56,0.3064935064935065,0.007939404770866092,143.73214285714286,Fluid Dynamics
6725,5,0.4,0.0004060639817221085,112.4,Plasma Physics
6726,10,0.35555555555555557,0.00010748959848999461,29.3,Optics
6727,14,0.6263736263736264,0.00019053368197285183,71.64285714285714,Plasma Physics
6728,5,0.6,0.00023274295709633293,83.4,Instrumentation and Detectors
6729,25,0.18,0.0019434237149608873,93.04,Fluid Dynamics
6730,183,0.18579234972677597,0.03801950489596604,203.10928961748633,Plasma Physics
6731,54,0.4018169112508735,0.00327690953245637,81.14814814814815,Fluid Dynamics
6732,7,0.42857142857142855,0.00016370495120296137,67.28571428571429,Chemical Physics
6733,3,0.0,1.4257018667738658e-06,10.333333333333334,Computational Physics
6734,0,0.0,1.1825831598381542e-41,0.0,Computational Physics
6735,24,0.22826086956521738,0.001053445403171701,55.375,Fluid Dynamics
6736,7,0.7142857142857143,4.598744727497036e-05,63.285714285714285,Optics
6737,20,0.7105263157894737,0.00021203788350464262,32.2,Fluid Dynamics
6738,26,0.28307692307692306,0.00069329546612584,55.73076923076923,Instrumentation and Detectors
6739,111,0.14152334152334153,0.00505210073352015,79.28828828828829,Medical Physics
6740,2,1.0,7.763602324028451e-07,36.5,Optics
6741,36,0.4365079365079365,0.0014016610051293269,127.47222222222223,Optics
6742,107,0.1454769881855052,0.0052725235799415725,82.77570093457943,Chemical Physics
6743,17,0.25,0.0001327677649820443,38.1764705882353,Optics
6744,7,0.2857142857142857,2.6500661326064396e-05,23.428571428571427,Optics
6745,31,0.3741935483870968,0.0018171550541304967,68.3225806451613,Plasma Physics
6746,5,0.2,4.2263935696661766e-05,31.8,Atomic Physics
6747,60,0.24519774011299436,0.003912847338714723,71.56666666666666,Fluid Dynamics
6748,3,0.3333333333333333,0.00012957059620518943,63.333333333333336,Fluid Dynamics
6749,52,0.17043740573152338,0.0002814134184316776,53.17307692307692,Optics
6750,6,0.26666666666666666,6.14239257515225e-05,25.666666666666668,History and Philosophy of Physics
6751,7,0.3333333333333333,1.848306693753264e-05,17.857142857142858,Optics
6752,3,0.0,2.2527483214885655e-06,8.666666666666666,Computational Physics
6753,14,0.15384615384615385,0.0008524438519622584,85.07142857142857,Computational Physics
6754,3,1.0,1.730311843005284e-05,16.0,Chemical Physics
6755,13,0.19230769230769232,0.0019045906736428638,177.69230769230768,Instrumentation and Detectors
6756,46,0.13140096618357489,0.002182384347789351,83.23913043478261,Atomic Physics
6757,35,0.5025210084033613,0.0005794815724677524,50.4,Biological Physics
6758,19,0.19883040935672514,0.0003364632030120664,37.68421052631579,Fluid Dynamics
6759,64,0.6760912698412699,0.004050528390508756,142.59375,Applied Physics
6760,14,0.25274725274725274,0.00014265480499665913,50.857142857142854,Optics
6761,3,0.0,6.81808301138613e-06,38.0,Optics
6762,20,0.8210526315789474,0.0003311292641394157,39.6,Space Physics
6763,44,0.4249471458773784,0.004698838334499846,125.5,Fluid Dynamics
6764,22,0.3722943722943723,2.5589357574824525e-05,26.772727272727273,Geophysics
6765,45,0.36363636363636365,0.008109892519278556,191.35555555555555,Fluid Dynamics
6766,12,0.7878787878787878,1.1383220281095283e-05,24.083333333333332,Physics and Society
6767,40,0.30128205128205127,0.001177638323193012,49.35,Fluid Dynamics
6768,3,0.3333333333333333,4.881736178709488e-06,33.333333333333336,Instrumentation and Detectors
6769,58,0.24924379915305506,0.007995869758643194,133.98275862068965,Fluid Dynamics
6770,46,0.2318840579710145,0.0020983350833120203,82.95652173913044,Computational Physics
6771,170,0.20995475113122172,0.009377483527716623,107.7235294117647,Atomic Physics
6772,28,0.24867724867724866,0.003037314813036056,170.75,Atomic Physics
6773,8,0.7857142857142857,4.6248798435761495e-06,28.5,Optics
6774,11,0.12727272727272726,9.280104490685248e-05,26.727272727272727,Atmospheric and Oceanic Physics
6775,21,0.4714285714285714,0.0016820573171751857,124.33333333333333,Atomic Physics
6776,32,0.5846774193548387,0.0011173671805857403,96.59375,Optics
6777,18,0.40522875816993464,0.0008994909562539102,101.61111111111111,Accelerator Physics
6778,13,0.23076923076923078,4.832624398059155e-05,47.46153846153846,Optics
6779,4,0.5,2.469746601556373e-06,17.75,Medical Physics
6780,21,0.22857142857142856,0.00017053708509130288,48.333333333333336,Optics
6781,15,0.3238095238095238,0.00030387469726383487,49.13333333333333,Fluid Dynamics
6782,219,0.20351053579657324,0.043257269924142444,188.91324200913243,Fluid Dynamics
6783,2,0.0,1.8744837248346149e-06,4.0,Computational Physics
6784,1,0.0,1.2413609680608934e-06,12.0,Applied Physics
6785,44,0.2917547568710359,0.00010074992288202153,34.29545454545455,Atmospheric and Oceanic Physics
6786,15,0.19047619047619047,0.00025418854469240525,74.8,Chemical Physics
6787,57,0.37719298245614036,0.00091334720294902,74.42105263157895,Atmospheric and Oceanic Physics
6788,25,0.30666666666666664,0.0012011214186161917,101.32,Atomic Physics
6789,64,0.47867063492063494,0.006107903239943629,159.015625,Plasma Physics
6790,48,0.19060283687943264,0.0013120425820133694,53.270833333333336,Medical Physics
6791,52,0.4019607843137255,0.0006442335653504769,80.13461538461539,Optics
6792,41,0.5890243902439024,0.0005408831760421541,80.29268292682927,Optics
6793,0,0.0,1.1825831598381542e-41,0.0,Biological Physics
6794,6,0.4666666666666667,0.00015741213127303745,41.333333333333336,Instrumentation and Detectors
6795,5,0.5,1.4792271298337541e-05,42.0,Optics
6796,1,0.0,6.484278608208402e-06,35.0,Instrumentation and Detectors
6797,26,0.2523076923076923,0.0014985320465175352,91.15384615384616,Plasma Physics
6798,16,0.625,9.805502563622362e-05,31.0,Computational Physics
6799,2,1.0,9.670469421898995e-06,44.0,Instrumentation and Detectors
6800,21,0.3904761904761905,0.0007100743188008689,91.80952380952381,Plasma Physics
6801,60,0.6887005649717514,0.0004428857753052999,82.51666666666667,Optics
6802,33,0.2196969696969697,0.00018582970961383776,53.54545454545455,Optics
6803,43,0.23477297895902546,0.00043618785942223535,36.7906976744186,Instrumentation and Detectors
6804,1,0.0,9.593353877790904e-09,2.0,Physics and Society
6805,23,0.4189723320158103,0.0018863897486039191,93.17391304347827,Fluid Dynamics
6806,200,0.10527638190954774,0.02408928939141663,141.91,Instrumentation and Detectors
6807,21,0.2,0.0016520308569648316,99.38095238095238,Fluid Dynamics
6808,5,1.0,1.1004281468560614e-06,8.4,Physics and Society
6809,117,0.30754494547597994,0.001010258321635509,64.7094017094017,Optics
6810,22,0.5108225108225108,0.0010064620707792506,82.77272727272727,Chemical Physics
6811,1,0.0,9.753985354972919e-07,7.0,Physics and Society
6812,10,0.28888888888888886,3.773139135304578e-05,26.0,Optics
6813,0,0.0,1.1825831598381542e-41,0.0,Biological Physics
6814,4,0.8333333333333334,4.6751484288318084e-07,14.75,Popular Physics
6815,11,0.32727272727272727,0.0003443562088486859,57.27272727272727,Applied Physics
6816,0,0.0,1.1825831598381542e-41,0.0,Atomic Physics
6817,6,0.2,0.00010365337731165529,37.666666666666664,Medical Physics
6818,36,0.3523809523809524,0.00037836242371267864,44.94444444444444,Applied Physics
6819,1,0.0,3.361394411056027e-06,8.0,Medical Physics
6820,45,0.15454545454545454,0.00048095869164281846,47.44444444444444,Physics and Society
6821,11,0.6,0.0007455348047645204,193.27272727272728,General Physics
6822,11,0.8909090909090909,0.00011991770796456277,28.90909090909091,Fluid Dynamics
6823,2,1.0,0.0002127975540431211,56.0,Classical Physics
6824,40,0.5269230769230769,0.00010610155960188536,37.2,Physics and Society
6825,85,0.3246498599439776,0.000874447077559862,74.47058823529412,Optics
6826,37,0.3303303303303303,0.006060948124398472,215.97297297297297,Space Physics
6827,23,0.3438735177865613,2.7120760307728686e-05,32.34782608695652,Physics and Society
6828,31,0.13978494623655913,0.0005153799311010491,75.7741935483871,Atomic Physics
6829,6,0.2,1.270779585239603e-05,31.666666666666668,Fluid Dynamics
6830,61,0.47595628415300545,0.0029254393008841246,130.52459016393442,Chemical Physics
6831,29,0.5492610837438424,5.294777188039111e-05,47.827586206896555,Physics Education
6832,4,1.0,3.5193112489560744e-05,19.25,Atmospheric and Oceanic Physics
6833,6,0.4666666666666667,0.0008334861332548919,166.66666666666666,Computational Physics
6834,22,0.24242424242424243,6.062437116002474e-05,22.90909090909091,Applied Physics
6835,3,1.0,1.0124203092605636e-05,39.0,General Physics
6836,4,0.3333333333333333,7.800007387469874e-05,44.75,Fluid Dynamics
6837,5,0.3,1.639262817233798e-05,20.0,"Data Analysis, Statistics and Probability"
6838,115,0.211441647597254,0.013097707449213802,161.75652173913045,Atomic Physics
6839,8,0.4642857142857143,4.000463285328192e-05,35.375,Accelerator Physics
6840,63,0.14541730670762928,0.0006317233658446029,63.44444444444444,Optics
6841,15,0.3238095238095238,0.0005972558933361172,64.06666666666666,Biological Physics
6842,19,0.18128654970760233,0.0015508830204310374,103.42105263157895,Fluid Dynamics
6843,45,0.2787878787878788,0.0009801915497120192,67.66666666666667,Geophysics
6844,7,0.19047619047619047,2.415855442844105e-05,24.285714285714285,Atmospheric and Oceanic Physics
6845,76,0.18842105263157893,0.0013945418560555264,63.44736842105263,Optics
6846,16,0.2,0.00011903476164133367,40.0,Physics and Society
6847,29,0.312807881773399,0.0009102691917908975,68.96551724137932,Fluid Dynamics
6848,3,0.3333333333333333,1.0513574988899125e-05,18.333333333333332,Classical Physics
6849,11,0.43636363636363634,0.0006070351213018358,150.27272727272728,Classical Physics
6850,25,0.18333333333333332,0.0008089899154588579,55.96,Computational Physics
6851,2,0.0,6.179637291695882e-08,12.5,Fluid Dynamics
6852,48,0.5638297872340425,0.0017239261071658753,97.4375,Atomic Physics
6853,10,0.2,0.0005655183234325471,70.1,Fluid Dynamics
6854,16,0.275,2.890152058160499e-05,23.4375,Medical Physics
6855,18,0.45751633986928103,0.0021880647812819454,139.77777777777777,Chemical Physics
6856,9,0.8888888888888888,2.0124135742749478e-05,37.55555555555556,Chemical Physics
6857,144,0.24125874125874125,0.007879165626534223,112.91666666666667,Atomic Physics
6858,47,0.6401480111008325,0.002162312665110317,79.25531914893617,Fluid Dynamics
6859,9,0.3333333333333333,3.20514395645311e-05,19.22222222222222,Geophysics
6860,6,0.4,7.885951027134612e-05,19.666666666666668,Biological Physics
6861,15,0.12380952380952381,0.00026038581248229506,26.066666666666666,Computational Physics
6862,16,0.15,0.00020347796327983223,61.4375,Optics
6863,87,0.2400427693130179,0.007484691925740773,93.42528735632185,Computational Physics
6864,24,0.2427536231884058,0.002268857466156237,107.16666666666667,Fluid Dynamics
6865,136,0.2369281045751634,0.00952010623305227,97.48529411764706,Fluid Dynamics
6866,51,0.4376470588235294,0.0005508372059265051,105.94117647058823,Optics
6867,8,0.39285714285714285,0.00010039308099781487,46.375,Chemical Physics
6868,15,0.2857142857142857,0.0001515371415095546,37.6,Chemical Physics
6869,106,0.16585804132973944,0.008644137600894502,114.47169811320755,Plasma Physics
6870,69,0.10528559249786872,0.004762993699107359,109.95652173913044,Instrumentation and Detectors
6871,11,0.8181818181818182,2.0186125388025396e-06,21.727272727272727,Physics and Society
6872,5,0.1,0.00012299241332321646,79.2,Optics
6873,52,0.3665158371040724,0.0010596858459257972,70.84615384615384,Atomic Physics
6874,1,0.0,2.518444982912195e-08,3.0,Biological Physics
6875,117,0.3532272325375774,0.001057709254136119,83.44444444444444,Optics
6876,50,0.3183673469387755,0.0001394467302026579,45.5,Optics
6877,80,0.10348101265822784,0.0009026425036316526,54.7375,Optics
6878,2,0.0,0.0001627853643734914,58.0,Chemical Physics
6879,26,0.39076923076923076,0.0007576949522826447,55.53846153846154,Fluid Dynamics
6880,26,0.1723076923076923,0.0033087867727071515,141.6153846153846,Chemical Physics
6881,13,0.44871794871794873,1.3740407054181147e-05,26.923076923076923,Physics and Society
6882,9,0.1388888888888889,0.0014236571853589116,235.55555555555554,Optics
6883,38,0.20768136557610242,0.0007695885165004332,57.973684210526315,Optics
6884,0,0.0,1.1825831598381542e-41,0.0,Applied Physics
6885,6,0.26666666666666666,2.421249612702308e-05,39.0,Optics
6886,158,0.12384100620817544,0.0039873504232774155,65.74050632911393,Applied Physics
6887,17,0.3382352941176471,0.0002516016026855499,61.64705882352941,Optics
6888,12,0.3181818181818182,0.0013622388326963372,130.66666666666666,Fluid Dynamics
6889,16,0.85,0.000524578961324919,71.25,Plasma Physics
6890,8,0.10714285714285714,7.297421788858483e-05,22.5,Physics and Society
6891,2,0.0,1.3145205816334298e-07,8.5,Medical Physics
6892,16,0.31666666666666665,0.001973728249532075,185.75,Instrumentation and Detectors
6893,3,0.3333333333333333,6.61277784355963e-05,27.0,Chemical Physics
6894,30,0.367816091954023,0.0009311031681343206,65.36666666666666,Instrumentation and Detectors
6895,55,0.19326599326599325,0.0012014305617083219,72.4,Atomic Physics
6896,43,0.16168327796234774,0.002282320550546162,87.4186046511628,Computational Physics
6897,65,0.27692307692307694,0.005799905657879577,161.52307692307693,Plasma Physics
6898,3,0.3333333333333333,7.740694637984456e-06,10.666666666666666,Applied Physics
6899,12,0.15151515151515152,0.0001458339688231511,28.583333333333332,Atmospheric and Oceanic Physics
6900,11,0.2909090909090909,5.4348061887154014e-05,34.09090909090909,Physics and Society
6901,5,0.6,0.0002889101030580615,57.0,Optics
6902,53,0.2220609579100145,0.001672606163472797,65.45283018867924,Chemical Physics
6903,52,0.2383107088989442,0.004385858120278757,105.46153846153847,Fluid Dynamics
6904,20,0.34210526315789475,0.00037697025211973727,60.15,Optics
6905,15,0.44761904761904764,5.8803290509738274e-05,43.06666666666667,Computational Physics
6906,15,0.21904761904761905,0.0014546431867738581,115.06666666666666,Computational Physics
6907,6,0.5333333333333333,0.0005587401628829174,88.33333333333333,Medical Physics
6908,14,0.3516483516483517,0.0006221882835891184,48.57142857142857,Plasma Physics
6909,17,0.6029411764705882,0.0004088647667737481,41.88235294117647,Computational Physics
6910,19,0.21637426900584794,0.00010104404433154597,22.526315789473685,Applied Physics
6911,9,0.16666666666666666,0.0008610508178718476,88.44444444444444,Optics
6912,4,0.8333333333333334,1.674005837517412e-05,14.5,Applied Physics
6913,70,0.1565217391304348,0.009938527014096421,171.61428571428573,Atomic Physics
6914,7,0.3333333333333333,8.16261830253651e-06,11.571428571428571,Physics and Society
6915,92,0.21070234113712374,0.017117858727441534,201.75,General Physics
6916,21,0.5761904761904761,2.0200374394112077e-05,32.95238095238095,Physics and Society
6917,37,0.3633633633633634,0.0009579493198604375,51.189189189189186,General Physics
6918,23,0.3359683794466403,0.0004080757503103163,54.130434782608695,Instrumentation and Detectors
6919,28,0.22486772486772486,0.00026699767876913583,47.964285714285715,Optics
6920,15,0.3047619047619048,0.00022465032730666117,49.13333333333333,Chemical Physics
6921,88,0.4446185997910136,0.012677060219643417,168.75,Plasma Physics
6922,9,0.19444444444444445,0.00010509424653466206,39.77777777777778,Optics
6923,29,0.4729064039408867,0.0004272518696604078,54.13793103448276,Biological Physics
6924,28,0.5238095238095238,0.0012776903028286742,61.785714285714285,Atmospheric and Oceanic Physics
6925,44,0.37103594080338265,0.0007980883862492895,66.25,Atomic Physics
6926,50,0.3036734693877551,0.0054490177923745674,122.0,Fluid Dynamics
6927,10,0.24444444444444444,0.0004381497885857819,53.7,Plasma Physics
6928,0,0.0,1.1825831598381542e-41,0.0,Computational Physics
6929,23,0.5810276679841897,0.0003443483791906516,86.78260869565217,Applied Physics
6930,6,0.4,0.00010267817787197841,118.66666666666667,Chemical Physics
6931,4,0.3333333333333333,1.9133421195505358e-05,29.0,Chemical Physics
6932,40,0.2282051282051282,0.0056948764023267125,139.775,Plasma Physics
6933,94,0.1981239990848776,0.004743689059871716,88.24468085106383,Atomic Physics
6934,54,0.24947589098532494,0.0004821195372416713,50.870370370370374,Medical Physics
6935,60,0.2943502824858757,0.007743551269065305,150.46666666666667,Fluid Dynamics
6936,24,0.2572463768115942,0.0007212912160814823,66.375,Optics
6937,9,0.08333333333333333,0.0009761464527012524,128.55555555555554,Instrumentation and Detectors
6938,5,0.3,6.639162327965464e-05,55.4,Optics
6939,5,0.6,3.9946650833430586e-05,45.4,Computational Physics
6940,14,0.14285714285714285,0.00017929866989632815,48.0,Optics
6941,26,0.3261538461538461,7.26765178604986e-05,24.03846153846154,Computational Physics
6942,44,0.16807610993657504,0.0014650301223205072,79.45454545454545,Optics
6943,34,0.7415329768270945,0.0002258908635644387,45.1764705882353,Physics and Society
6944,0,0.0,1.1825831598381542e-41,0.0,Biological Physics
6945,19,0.3216374269005848,3.841840516480503e-05,16.68421052631579,Chemical Physics
6946,5,0.9,0.00036511681756421107,172.0,Plasma Physics
6947,13,0.3333333333333333,0.0030135119887567683,247.53846153846155,Computational Physics
6948,9,1.0,0.00018804234059745549,101.22222222222223,Applied Physics
6949,125,0.22825806451612904,0.011801118984092175,113.624,Fluid Dynamics
6950,96,0.31008771929824563,0.00809119866990096,146.41666666666666,Plasma Physics
6951,19,0.23976608187134502,0.0002077650353810834,76.10526315789474,Optics
6952,23,0.38735177865612647,0.0036208670768053007,159.2173913043478,Fluid Dynamics
6953,23,0.1541501976284585,0.0006673202133826273,63.52173913043478,Optics
6954,38,0.24324324324324326,0.0013720053537363713,78.34210526315789,Accelerator Physics
6955,9,0.2222222222222222,1.5206701660865201e-05,16.333333333333332,Applied Physics
6956,93,0.16292660121552127,0.007911844225926463,157.8494623655914,Atomic Physics
6957,9,0.4444444444444444,0.00011198725501662789,24.88888888888889,Fluid Dynamics
6958,44,0.41331923890063427,0.0011479733664293663,73.77272727272727,Atomic Physics
6959,6,0.6,0.00025275957400300444,32.166666666666664,Fluid Dynamics
6960,31,0.3010752688172043,0.006099054582926941,210.09677419354838,Computational Physics
6961,27,0.6609686609686609,0.00017853955767679314,42.888888888888886,Instrumentation and Detectors
6962,56,0.5285714285714286,0.0023953236505423747,91.82142857142857,Instrumentation and Detectors
6963,17,0.6102941176470589,7.191252549450215e-05,36.588235294117645,Instrumentation and Detectors
6964,114,0.19577705325260053,0.009765606558575784,123.50877192982456,Instrumentation and Detectors
6965,2,1.0,0.00027637350181048716,139.0,Optics
6966,0,0.0,1.1825831598381542e-41,0.0,Instrumentation and Detectors
6967,23,0.5889328063241107,0.002586948442151796,137.8695652173913,Physics Education
6968,8,0.42857142857142855,2.2890612663937608e-05,27.625,Chemical Physics
6969,0,0.0,1.1825831598381542e-41,0.0,Geophysics
6970,11,0.43636363636363634,7.66670649952108e-05,33.63636363636363,Optics
6971,17,0.8308823529411765,0.0006091855728806904,70.52941176470588,Computational Physics
6972,9,0.16666666666666666,0.00026463123683686537,49.44444444444444,Chemical Physics
6973,39,0.22672064777327935,0.0013626794832073555,59.38461538461539,Chemical Physics
6974,62,0.12004230565838181,0.0047234958586910005,90.53225806451613,Fluid Dynamics
6975,14,0.5494505494505495,6.98807497893805e-05,81.14285714285714,Applied Physics
6976,5,0.4,0.0020851216638639635,463.0,History and Philosophy of Physics
6977,16,0.44166666666666665,6.393528015540088e-06,31.875,Physics and Society
6978,33,0.1893939393939394,0.0007924241917129207,45.96969696969697,Geophysics
6979,29,0.3842364532019704,0.0003928775741590183,50.41379310344828,"Data Analysis, Statistics and Probability"
6980,6,1.0,0.00011756465983029973,94.0,Optics
6981,16,0.6666666666666666,0.00027376887432971315,79.0,Plasma Physics
6982,122,0.4737840401029671,0.001159846329637893,78.30327868852459,Optics
6983,14,0.8351648351648352,0.0011503422496300527,156.14285714285714,Computational Physics
6984,12,0.2878787878787879,0.00016642421255778182,29.25,Computational Physics
6985,7,0.9047619047619048,5.37728137426204e-06,29.857142857142858,Computational Physics
6986,26,0.40615384615384614,0.00027625476675698346,60.15384615384615,Optics
6987,48,0.4051418439716312,0.0003628592922240799,54.208333333333336,Optics
6988,2,1.0,4.5815694606766296e-33,2.0,Applied Physics
6989,4,0.8333333333333334,9.391912143633945e-06,17.25,Physics and Society
6990,14,0.46153846153846156,0.00027744976948855364,30.071428571428573,Instrumentation and Detectors
6991,17,0.39705882352941174,2.932148459822568e-05,25.705882352941178,Optics
6992,65,0.3764423076923077,0.0012700312072347264,100.8,Optics
6993,22,0.26406926406926406,0.0008945836859389291,59.95454545454545,Atomic Physics
6994,36,0.3746031746031746,0.0011354391215532744,65.55555555555556,Instrumentation and Detectors
6995,1,0.0,1.0743594837515924e-06,40.0,Applied Physics
6996,0,0.0,1.1825831598381542e-41,0.0,Biological Physics
6997,28,0.164021164021164,0.0008104782186839106,81.14285714285714,Optics
6998,4,0.5,4.042338327654953e-05,11.75,Optics
6999,21,0.42857142857142855,0.004836230367674793,295.3809523809524,Instrumentation and Detectors
7000,16,0.5166666666666667,0.0002620484343773528,52.25,Medical Physics
7001,20,0.47368421052631576,0.0001394820821876955,50.5,Biological Physics
7002,0,0.0,1.1825831598381542e-41,0.0,Accelerator Physics
7003,3,0.3333333333333333,1.3029450597091795e-06,54.666666666666664,Geophysics
7004,15,0.3904761904761905,0.00019470811710140982,90.06666666666666,Applied Physics
7005,51,0.2580392156862745,0.00024138640196072687,29.313725490196077,Medical Physics
7006,4,0.16666666666666666,2.1345378780292108e-05,25.75,Chemical Physics
7007,5,0.2,8.88047316209002e-06,13.6,Medical Physics
7008,6,0.4666666666666667,0.00016639182106869705,52.833333333333336,Instrumentation and Detectors
7009,2,0.0,7.223013565238766e-05,115.5,Fluid Dynamics
7010,11,0.38181818181818183,7.136895531199597e-06,32.90909090909091,Atmospheric and Oceanic Physics
7011,3,1.0,0.00017501911281079838,56.0,Physics and Society
7012,8,0.25,0.00029645335795548536,83.5,Optics
7013,7,0.23809523809523808,0.00047253750804340523,97.42857142857143,Classical Physics
7014,6,1.0,0.00019732212179106323,60.5,Fluid Dynamics
7015,21,0.19047619047619047,0.0003392265222699224,32.142857142857146,Plasma Physics
7016,70,0.16853002070393375,0.005577061443692512,111.7,Plasma Physics
7017,35,0.5210084033613446,7.839996628500139e-05,38.02857142857143,Physics and Society
7018,166,0.2513326031398321,0.018973157596830586,121.75903614457832,Fluid Dynamics
7019,2,1.0,3.379710133440999e-05,28.5,Plasma Physics
7020,21,0.35714285714285715,0.0003449544007816271,27.666666666666668,Plasma Physics
7021,25,0.36333333333333334,0.000134674540163338,25.84,Geophysics
7022,53,0.29680696661828737,0.0010672777879034451,92.26415094339623,Optics
7023,147,0.3383654831795732,0.001358103378701684,78.68707482993197,Optics
7024,1,0.0,6.615594193197708e-08,6.0,Instrumentation and Detectors
7025,8,0.5714285714285714,6.630222274517753e-05,79.125,Physics and Society
7026,33,0.2935606060606061,0.0029017747492152478,125.63636363636364,Plasma Physics
7027,1,0.0,2.8584388494594114e-06,3.0,Biological Physics
7028,424,0.12103572862304296,0.06993607512435959,166.88443396226415,Plasma Physics
7029,47,0.4597594819611471,0.003817776844653651,140.17021276595744,Plasma Physics
7030,9,0.3333333333333333,1.163832379811652e-05,23.77777777777778,Computational Physics
7031,145,0.17155172413793104,0.02464378192799152,189.64137931034483,Atomic Physics
7032,14,0.15384615384615385,6.81050877510478e-05,40.07142857142857,Optics
7033,38,0.2503556187766714,0.008945363168276444,247.68421052631578,Biological Physics
7034,30,0.21379310344827587,0.0007385762578410032,78.26666666666667,Chemical Physics
7035,28,0.42857142857142855,0.00012504930197842365,52.357142857142854,Applied Physics
7036,11,0.12727272727272726,0.0001470327909430423,35.36363636363637,Optics
7037,15,0.17142857142857143,0.0009784728018842057,88.8,Geophysics
7038,97,0.32560137457044674,0.027018116647959077,274.5257731958763,Geophysics
7039,3,0.3333333333333333,3.6346940165790257e-07,6.666666666666667,Physics and Society
7040,8,0.6785714285714286,0.0013176689895835277,171.25,Fluid Dynamics
7041,12,0.5151515151515151,0.0005063482427040315,56.333333333333336,Geophysics
7042,25,0.44333333333333336,8.949754887672786e-05,23.72,Geophysics
7043,87,0.5960973001871157,0.004607028183437081,175.50574712643677,Physics and Society
7044,4,1.0,6.098087336245414e-07,8.75,History and Philosophy of Physics
7045,35,0.6957983193277311,0.00034798676703164653,42.51428571428571,Physics and Society
7046,10,0.35555555555555557,2.3623216149547382e-05,16.5,Physics and Society
7047,12,0.10606060606060606,0.0017220336404906295,183.5,Physics and Society
7048,7,0.47619047619047616,8.960597082780051e-06,14.0,Physics and Society
7049,43,0.16943521594684385,0.0031156950729416986,123.20930232558139,Atomic Physics
7050,2,0.0,8.240815715741207e-06,28.0,Computational Physics
7051,2,0.0,1.8351735044116733e-05,70.5,Optics
7052,24,0.40942028985507245,0.00011516920804562216,43.708333333333336,Optics
7053,2,0.0,2.642597710961251e-05,43.5,Applied Physics
7054,1,0.0,7.057397802056611e-07,13.0,Geophysics
7055,1,0.0,1.980437610915551e-06,33.0,Optics
7056,26,0.38153846153846155,0.005201970515067754,227.07692307692307,Optics
7057,12,0.2878787878787879,0.0005989598807274963,94.75,Optics
7058,2,1.0,1.7495015304442822e-07,19.5,Physics and Society
7059,4,0.3333333333333333,5.827564115872317e-05,26.0,Fluid Dynamics
7060,42,0.3042973286875726,9.96278595737538e-05,29.166666666666668,Medical Physics
7061,19,0.47953216374269003,6.0548984227196756e-05,27.63157894736842,Medical Physics
7062,7,0.2857142857142857,0.0006487650472266681,102.57142857142857,Computational Physics
7063,8,0.42857142857142855,4.001487137079961e-05,35.0,Biological Physics
7064,62,0.6700158646218932,0.0014272541835897434,87.08064516129032,Atomic Physics
7065,87,0.2360331462175889,0.0005552162429703253,45.06896551724138,Instrumentation and Detectors
7066,7,0.42857142857142855,5.283059111053589e-05,74.14285714285714,Instrumentation and Detectors
7067,21,0.6714285714285714,0.00019542515843460422,63.76190476190476,Optics
7068,55,0.26262626262626265,0.008915555634410632,161.23636363636365,Fluid Dynamics
7069,12,0.30303030303030304,0.00025666367244405835,61.5,Applied Physics
7070,58,0.4343617664851785,0.00029230185831055535,40.96551724137931,Physics and Society
7071,19,0.5146198830409356,0.00010171417105293512,44.473684210526315,Applied Physics
7072,26,0.38153846153846155,0.0001888726257209726,23.615384615384617,Medical Physics
7073,88,0.20663531870428423,0.010397668122556127,116.73863636363636,Computational Physics
7074,10,0.35555555555555557,0.0008998654227026244,121.1,Optics
7075,13,0.6282051282051282,0.0007213884917947825,100.61538461538461,Instrumentation and Detectors
7076,13,0.34615384615384615,0.00039703526989857187,42.15384615384615,Geophysics
7077,71,0.14849094567404428,0.002443318881618667,84.98591549295774,Instrumentation and Detectors
7078,23,0.2134387351778656,0.00020864305267998017,48.391304347826086,Optics
