,Degree,Clustering_coefficient,Mean_degree_NN
0,872,0.006978164926953096,76.11353211009174
1,341,0.007158875280317406,78.22287390029325
2,282,0.00643598091920951,72.35106382978724
3,207,0.010083954786360864,94.59903381642512
4,289,0.007425028835063437,77.9204152249135
5,395,0.006502602326029686,73.55949367088607
6,700,0.006184344982628244,72.93
7,555,0.005893257878817446,69.96756756756757
8,314,0.0074683054882888015,77.13057324840764
9,331,0.007470475144191156,81.74924471299094
10,416,0.007298424467099166,78.28846153846153
11,272,0.008790970262643803,86.98897058823529
12,173,0.014383653716897432,114.46242774566474
13,266,0.006781103702652859,76.66165413533835
14,445,0.006771940479805648,75.69438202247191
15,154,0.013156777862660216,103.55844155844156
16,963,0.0065781093818477,72.4693665628245
17,809,0.007425742574257425,78.48331273176761
18,911,0.0061302034957358776,70.93523600439077
19,778,0.006309283944245384,70.73521850899743
20,728,0.00701361911815832,74.91483516483517
21,861,0.006215055506036788,71.48664343786295
22,688,0.006406350495920923,72.31104651162791
23,744,0.006186775496027439,70.34005376344086
24,618,0.007185829753531285,75.71035598705501
25,918,0.005357528931844154,66.46840958605665
26,655,0.006849219132992507,74.65648854961832
27,679,0.0066990759445827415,74.63622974963181
28,732,0.006152213077377349,71.06967213114754
29,724,0.005861091370364427,68.86878453038673
30,741,0.006919064813801656,76.39811066126856
31,599,0.006594044701034612,74.45742904841403
32,465,0.00724879495736003,75.37204301075269
33,773,0.005858340762388648,69.45924967658473
34,646,0.0063359493124055,71.86687306501548
35,520,0.008107306951237587,82.1423076923077
36,583,0.005576087661285094,68.53516295025729
37,471,0.006974748159190495,76.36093418259023
38,544,0.006452442855595277,72.60110294117646
39,646,0.006585547315621475,74.08513931888545
40,438,0.007032172450184425,78.662100456621
41,450,0.005186834941846078,64.47777777777777
42,638,0.005122955861872118,65.76959247648902
43,408,0.00664835958953606,74.02450980392157
44,484,0.005458309806135893,66.71900826446281
45,520,0.005180080035571365,68.21538461538462
46,428,0.006172163978200442,71.91822429906541
47,381,0.0072523829258184834,75.75853018372703
48,499,0.005778625524140651,68.82164328657315
49,402,0.006377092095631568,70.7636815920398
50,238,0.007446016381236039,78.84453781512605
51,302,0.008294646982464631,83.7251655629139
52,641,0.004831318252730109,63.517940717628704
53,634,0.0041313459017945685,59.86435331230284
54,405,0.006319520840972986,73.85432098765432
55,381,0.006837961044343141,74.76115485564304
56,308,0.006578112441304624,71.76948051948052
57,374,0.0064371836962910925,74.59893048128342
58,315,0.006854716408856537,76.12698412698413
59,428,0.005493663682724507,64.88785046728972
60,485,0.005248359887535145,67.58350515463917
61,255,0.009109155473212907,85.06666666666666
62,540,0.0051398337112622825,66.55185185185185
63,377,0.0062362435803374906,71.38196286472149
64,360,0.0069483132157226865,75.93611111111112
65,470,0.005915710202785465,69.51489361702127
66,193,0.010146804835924008,86.51813471502591
67,399,0.005881538015894006,70.41854636591479
68,287,0.007455958675470871,79.01393728222996
69,318,0.007003551375910164,74.4748427672956
70,312,0.006678209250556517,72.625
71,319,0.006525896571439838,73.98119122257053
72,323,0.006864988558352402,72.28173374613003
73,325,0.007445394112060778,79.63076923076923
74,303,0.00644766463401307,74.86468646864687
75,317,0.006608633150980314,70.96529968454259
76,412,0.005669335979023457,67.62864077669903
77,194,0.007852144650392608,82.01546391752578
78,263,0.007720662932110411,75.88973384030419
79,359,0.005773330636000063,68.0891364902507
80,322,0.005727443354424257,70.24844720496894
81,183,0.008046598210532637,87.0327868852459
82,326,0.005134497404436055,63.85889570552147
83,367,0.005792051934902696,67.43869209809264
84,268,0.00670803286936106,73.7723880597015
85,252,0.005596660975147031,71.16666666666667
86,434,0.0055767818563020825,67.94009216589862
87,189,0.008611955420466059,83.02645502645503
88,162,0.012192316540142627,99.6604938271605
89,309,0.005673937712772664,67.45631067961165
90,292,0.007578967189191734,78.3458904109589
91,209,0.007959146117040855,83.81818181818181
92,194,0.008760215800438011,83.3917525773196
93,193,0.009283246977547496,86.20207253886011
94,304,0.006926350529789821,73.86513157894737
95,360,0.005973382853605695,71.28055555555555
96,404,0.004434562562956048,61.18811881188119
97,276,0.00624505928853755,73.19565217391305
98,271,0.005794724613912805,69.66051660516605
99,285,0.005806770447244872,69.83859649122807
100,264,0.007892614356492684,82.63636363636364
101,224,0.007847533632286996,78.77678571428571
102,312,0.006533926951933383,73.82051282051282
103,155,0.012149141181399247,95.90322580645162
104,230,0.006379343079551927,75.7695652173913
105,252,0.005533421868083223,72.47619047619048
106,244,0.006240302233016259,71.27459016393442
107,257,0.005745379377431907,67.01945525291829
108,247,0.007109706724597611,74.98380566801619
109,273,0.006033182503770739,71.72893772893772
110,249,0.006833786759942998,74.65863453815261
111,302,0.0061604805174803635,67.48013245033113
112,319,0.0051852289978509885,65.64576802507837
113,208,0.007060572277963582,80.75961538461539
114,199,0.0062940967463580525,76.27638190954774
115,156,0.010504549214226633,98.46794871794872
116,197,0.009893297420491038,83.77664974619289
117,253,0.005866114561766736,69.42292490118577
118,302,0.006622516556291391,73.23509933774834
119,333,0.005029125511053222,63.61561561561562
120,266,0.006327138601220032,72.47744360902256
121,185,0.009341950646298473,88.23243243243243
122,154,0.007554536966301672,81.75324675324676
123,278,0.005635924473417655,69.53956834532374
124,227,0.008303769833534754,79.22026431718062
125,290,0.005488605178379668,67.10344827586206
