,Degree,Clustering_coefficient,Eigenvector_centrality,Mean_degree_NN
80,29,0.0024630541871921183,0.0061347339913390905,31.551724137931036
81,27,0.0,0.00537723558202869,29.962962962962962
82,33,0.003787878787878788,0.006860544871606569,30.848484848484848
83,36,0.0015873015873015873,0.0071315459114342505,29.27777777777778
84,31,0.002150537634408602,0.0062744916589466924,30.451612903225808
85,30,0.0022988505747126436,0.005937588415247647,29.966666666666665
86,35,0.0033613445378151263,0.007386197482687187,31.114285714285714
87,35,0.0,0.007215920866517438,30.65714285714286
88,24,0.0,0.004800522405800421,30.291666666666668
89,30,0.0022988505747126436,0.006142513425973246,30.5
90,27,0.002849002849002849,0.005471633728127011,30.51851851851852
91,35,0.0016806722689075631,0.007084036595998091,30.17142857142857
92,29,0.0,0.006229288438451428,32.275862068965516
93,27,0.0,0.0055783999979774936,30.74074074074074
94,28,0.0,0.005421970847944968,29.0
95,28,0.0,0.005634380772976513,30.214285714285715
96,22,0.004329004329004329,0.004488500850239355,30.90909090909091
97,24,0.0,0.005360372522361243,33.333333333333336
98,31,0.0,0.006602367296859042,31.548387096774192
99,36,0.0015873015873015873,0.007498048554012628,30.666666666666668
100,37,0.0015015015015015015,0.007602168348189135,30.7027027027027
101,33,0.001893939393939394,0.0070499740119758176,31.393939393939394
102,27,0.0,0.005691964909665943,31.88888888888889
103,23,0.0,0.004648609171670648,30.217391304347824
104,38,0.002844950213371266,0.007812276602228537,30.736842105263158
105,41,0.0024390243902439024,0.00863055627142178,31.0
106,30,0.0,0.0060423830105446105,30.133333333333333
107,24,0.007246376811594203,0.005182430685718257,32.583333333333336
108,36,0.0015873015873015873,0.007504985023989643,30.86111111111111
109,34,0.0,0.006979675404209118,30.852941176470587
110,30,0.0,0.006272139763331255,30.933333333333334
111,32,0.0020161290322580645,0.006527019382466724,30.4375
112,30,0.0,0.005704638292714048,28.566666666666666
113,36,0.0015873015873015873,0.007345730751096622,30.27777777777778
114,30,0.0022988505747126436,0.006423289124161281,31.9
115,34,0.0017825311942959,0.006900314769195648,30.38235294117647
116,29,0.0,0.006164188033909958,31.93103448275862
117,32,0.0,0.006974334264534788,32.625
118,43,0.0011074197120708748,0.009239611504049334,31.441860465116278
119,28,0.0,0.005643561480690733,30.571428571428573
120,31,0.002150537634408602,0.007030142914275274,33.67741935483871
121,35,0.0016806722689075631,0.007039831164116971,30.0
122,31,0.0,0.006326456349882051,30.516129032258064
123,19,0.0,0.003869241886192772,31.05263157894737
124,35,0.0016806722689075631,0.0073309360867680655,31.0
125,30,0.0022988505747126436,0.006292447348850453,31.3
126,26,0.0,0.005435786640998319,31.846153846153847
127,35,0.0016806722689075631,0.007649168478523201,32.42857142857143
128,33,0.001893939393939394,0.006893744881853988,31.21212121212121
129,34,0.0017825311942959,0.007220285804823511,31.5
130,28,0.0026455026455026454,0.0057226916467911166,30.75
131,23,0.0,0.004747475246008042,30.695652173913043
132,24,0.0036231884057971015,0.004700220254336421,29.791666666666668
133,35,0.0,0.0073749372701821065,31.228571428571428
134,18,0.006535947712418301,0.0035160184552518754,30.055555555555557
135,32,0.0,0.006960214030452052,32.375
136,32,0.0020161290322580645,0.006470922805182587,30.53125
137,24,0.007246376811594203,0.005020068801980749,31.583333333333332
138,30,0.0,0.005917250833388311,29.533333333333335
139,35,0.0,0.006819848428077567,28.97142857142857
140,44,0.0010570824524312897,0.009314528638383687,31.022727272727273
141,32,0.006048387096774193,0.00668303672931536,31.125
142,35,0.0,0.007552704137543737,32.0
143,34,0.0,0.006783607032116514,29.5
144,37,0.0,0.007762687960216543,30.756756756756758
145,31,0.0,0.0063221379018821395,30.548387096774192
146,30,0.0,0.005970307799496324,30.0
147,32,0.0020161290322580645,0.006323963603304124,29.4375
148,31,0.004301075268817204,0.006438283361789403,31.032258064516128
149,33,0.001893939393939394,0.006977585288695074,31.21212121212121
150,30,0.0022988505747126436,0.005993224668991123,30.066666666666666
151,28,0.0,0.0058646289791539526,31.035714285714285
152,34,0.0017825311942959,0.007436777561792472,32.38235294117647
153,26,0.0,0.005362740595332876,30.576923076923077
154,26,0.003076923076923077,0.0052237488980282675,30.153846153846153
155,30,0.0,0.006040125304202389,30.166666666666668
156,34,0.0017825311942959,0.007293577078260369,31.764705882352942
157,35,0.0033613445378151263,0.007151334096988038,30.457142857142856
158,30,0.0,0.006177600050092017,30.9
159,21,0.0,0.0041828761793501175,30.095238095238095
160,35,0.0,0.006843292163048899,29.142857142857142
161,31,0.0,0.0061005978663910745,29.483870967741936
162,41,0.0012195121951219512,0.00889143733561949,31.853658536585368
163,27,0.0,0.005492657071037733,30.444444444444443
164,38,0.0,0.008411750164428236,32.6578947368421
165,37,0.0015015015015015015,0.007756896226604694,30.89189189189189
166,29,0.0,0.00589782909578383,30.517241379310345
167,30,0.0,0.006608067422875502,32.7
168,33,0.001893939393939394,0.007039352362626215,31.818181818181817
169,34,0.0,0.007264334858587728,31.529411764705884
170,33,0.001893939393939394,0.006842674345253892,31.0
171,39,0.001349527665317139,0.008268398299631686,31.435897435897434
172,24,0.0036231884057971015,0.004764773179018197,30.375
173,35,0.0016806722689075631,0.007314315062812649,31.34285714285714
174,29,0.0,0.006295754623565995,32.310344827586206
175,24,0.0,0.0046182188935721315,28.708333333333332
176,26,0.0,0.0052343132511513514,30.346153846153847
177,30,0.0,0.006045251168330879,30.566666666666666
178,25,0.0,0.005276578353045975,31.48
179,31,0.002150537634408602,0.00626213282540883,30.161290322580644
180,29,0.0024630541871921183,0.0058491814864652355,30.103448275862068
181,31,0.002150537634408602,0.006596162703656195,31.612903225806452
182,35,0.0033613445378151263,0.007365714536906693,31.257142857142856
183,20,0.0,0.004169836928869103,31.6
184,30,0.0,0.006161705169774564,30.5
185,31,0.004301075268817204,0.006688891744094282,31.774193548387096
186,37,0.0,0.007730928390142969,30.864864864864863
187,23,0.003952569169960474,0.004309915021812284,28.47826086956522
188,33,0.0,0.0068723937279322085,31.03030303030303
189,32,0.0,0.006537280421824106,30.28125
190,27,0.0,0.005383730770925367,29.77777777777778
191,22,0.0,0.004754302635509823,32.40909090909091
192,33,0.001893939393939394,0.006949146693641099,31.333333333333332
193,31,0.0,0.006008747973529505,29.29032258064516
194,23,0.0,0.004617580632581882,30.130434782608695
195,34,0.0,0.006957067448296553,30.264705882352942
196,27,0.0,0.005571326154475646,30.925925925925927
197,31,0.0,0.006290726049808226,30.06451612903226
198,31,0.0,0.006827475387952707,32.32258064516129
199,34,0.0,0.007112551346643958,31.147058823529413
200,37,0.003003003003003003,0.007625617061469194,30.56756756756757
201,31,0.0,0.0062207209465636355,29.967741935483872
202,34,0.0017825311942959,0.006966591985097134,30.38235294117647
203,26,0.0,0.00541649685609795,31.346153846153847
204,20,0.0,0.0036292607637898734,27.8
205,31,0.0,0.006088141659718892,29.161290322580644
206,32,0.0,0.006585211370183453,30.59375
207,20,0.0,0.0038980355981952934,30.15
208,29,0.0024630541871921183,0.0058964209541055995,30.379310344827587
209,29,0.0,0.0057573464922231815,30.06896551724138
210,27,0.0,0.005622369675396452,31.296296296296298
211,24,0.0,0.004756341824666732,29.708333333333332
212,25,0.006666666666666667,0.005190891050078542,31.04
213,21,0.004761904761904762,0.004521825194059585,32.76190476190476
214,29,0.0024630541871921183,0.006241036268332433,32.06896551724138
215,38,0.0,0.007468610237111699,29.263157894736842
216,22,0.0,0.004649959426455709,31.59090909090909
217,31,0.0,0.006128067230177482,29.70967741935484
218,35,0.005042016806722689,0.007016933639247714,30.34285714285714
219,35,0.0,0.0075780165487421055,31.857142857142858
220,30,0.0,0.006158484691044069,30.633333333333333
221,34,0.0,0.0068589162687743704,30.08823529411765
222,33,0.007575757575757576,0.0066742121324936945,30.151515151515152
223,33,0.001893939393939394,0.006645205034844374,29.96969696969697
224,28,0.0,0.005834137348241128,31.321428571428573
225,32,0.004032258064516129,0.0064329871018493434,30.15625
226,33,0.0,0.006547169480368283,29.454545454545453
227,29,0.0049261083743842365,0.006019526320533784,31.06896551724138
228,36,0.0,0.007275658099674738,30.25
229,21,0.009523809523809525,0.004569607130067395,32.38095238095238
230,32,0.0,0.006361862405001993,29.96875
231,30,0.0,0.006073001208866707,30.566666666666666
232,24,0.0,0.005292729969569838,32.708333333333336
233,39,0.0,0.007834581809471218,29.76923076923077
234,29,0.0024630541871921183,0.0056387245218485395,29.310344827586206
235,23,0.0,0.004746723293985307,30.869565217391305
236,37,0.0015015015015015015,0.007561668269308544,30.324324324324323
237,26,0.0,0.0050682095843743126,29.53846153846154
238,29,0.0024630541871921183,0.006045356720812388,31.275862068965516
239,35,0.0016806722689075631,0.007387135964543917,31.057142857142857
240,30,0.0,0.0066484151534848485,33.266666666666666
241,36,0.0015873015873015873,0.007032307917770759,29.11111111111111
242,28,0.0026455026455026454,0.005784123920481188,30.964285714285715
243,31,0.0,0.00631036004208708,30.774193548387096
244,33,0.001893939393939394,0.0064097988046328234,29.0
245,31,0.004301075268817204,0.006699550335289873,32.064516129032256
246,22,0.0,0.004276048924631856,29.318181818181817
247,26,0.0,0.005078522707412876,29.423076923076923
248,34,0.0,0.0068859582030623085,30.264705882352942
249,21,0.0,0.004156761286217342,30.285714285714285
250,31,0.002150537634408602,0.006221570378103153,30.06451612903226
251,24,0.0,0.005017653250029271,31.666666666666668
252,24,0.007246376811594203,0.004965307355019031,30.791666666666668
253,32,0.0020161290322580645,0.006616223952684023,30.71875
254,35,0.0,0.007205518268217418,30.62857142857143
255,46,0.000966183574879227,0.009418828706910343,30.217391304347824
256,27,0.002849002849002849,0.005429702888900444,30.25925925925926
257,35,0.0,0.007334126417295015,30.8
258,36,0.0,0.007121747982837981,29.666666666666668
259,30,0.0,0.006289242882534546,31.266666666666666
260,42,0.0011614401858304297,0.009010136539855211,31.476190476190474
261,28,0.0026455026455026454,0.005702111012047275,30.321428571428573
262,23,0.0,0.004860907200898115,32.04347826086956
263,24,0.0036231884057971015,0.005575794074906835,34.625
264,34,0.0,0.0072088491327066484,31.441176470588236
265,27,0.0,0.005510520744993616,30.88888888888889
266,24,0.0,0.004454885156678614,28.333333333333332
267,32,0.0020161290322580645,0.006306632830516595,29.5625
268,22,0.0,0.004638954685669749,31.772727272727273
269,27,0.0,0.005319171722322645,29.666666666666668
270,22,0.0,0.004804746927067316,32.86363636363637
271,29,0.0024630541871921183,0.0062700910957899664,31.896551724137932
272,27,0.0,0.00546429029507523,30.333333333333332
273,26,0.0,0.00522280510427084,30.423076923076923
274,37,0.0015015015015015015,0.007486611947286822,29.972972972972972
275,39,0.0,0.008392432002348285,31.923076923076923
276,27,0.0,0.0057025821026640625,32.03703703703704
277,24,0.0,0.004894857914491945,30.833333333333332
278,32,0.0020161290322580645,0.00683060488918429,31.78125
279,34,0.0017825311942959,0.007107685684642903,31.323529411764707
280,32,0.0,0.0067172321213957616,30.90625
281,30,0.0,0.006107863648835808,30.166666666666668
282,27,0.0,0.005508951018313865,30.703703703703702
283,28,0.0,0.005624524820068265,30.285714285714285
284,26,0.0,0.005052799594333071,29.192307692307693
285,28,0.0,0.005413845209650829,29.321428571428573
286,30,0.0,0.006136478414609746,30.733333333333334
287,25,0.0,0.005306892069737677,31.8
288,25,0.0033333333333333335,0.00534061238566539,32.08
289,24,0.0036231884057971015,0.005164061237340507,32.125
290,27,0.002849002849002849,0.005684822617542232,31.48148148148148
291,38,0.001422475106685633,0.007502046856199313,29.342105263157894
292,37,0.0,0.007768518243318308,30.7027027027027
293,31,0.004301075268817204,0.006103013385744624,29.677419354838708
294,29,0.0,0.006336786649491146,32.55172413793103
295,29,0.0,0.005924589151688539,30.82758620689655
296,34,0.0017825311942959,0.006919849318859741,30.323529411764707
297,22,0.0,0.0044647014463018685,30.90909090909091
298,32,0.0,0.007075025819135769,32.90625
299,26,0.003076923076923077,0.005342985494138524,31.26923076923077
300,28,0.0,0.005451575559115394,29.285714285714285
301,27,0.002849002849002849,0.005272727614847792,29.37037037037037
302,31,0.0,0.006551431324506052,31.322580645161292
303,46,0.000966183574879227,0.009989913531903871,31.782608695652176
304,43,0.0011074197120708748,0.009275864217347343,31.74418604651163
305,33,0.001893939393939394,0.006861868963919189,30.939393939393938
306,35,0.0033613445378151263,0.0070155039193026784,30.085714285714285
307,30,0.0,0.0064969222300126075,32.63333333333333
308,30,0.0,0.006057726703036848,30.3
309,26,0.0,0.005414506107462164,31.115384615384617
310,31,0.0,0.006408123856916365,30.677419354838708
311,29,0.0,0.0060942459992627184,31.20689655172414
312,29,0.0,0.005891805983835264,30.689655172413794
313,26,0.0,0.005156231049293912,30.0
314,30,0.0,0.006401373279844965,31.7
315,31,0.004301075268817204,0.006161876312410519,29.774193548387096
316,27,0.0,0.005360865989601282,29.666666666666668
317,23,0.0,0.004499551838506186,29.782608695652176
318,45,0.0,0.009177998142232087,30.2
319,33,0.0,0.007052719127418581,31.696969696969695
320,29,0.0,0.005755829861712351,29.896551724137932
321,29,0.0049261083743842365,0.005896939007210509,30.03448275862069
322,22,0.0,0.004349661714361301,30.181818181818183
323,32,0.0,0.00669772834515176,31.1875
324,28,0.0026455026455026454,0.005769670874240599,30.928571428571427
325,27,0.0,0.00526059175133318,29.555555555555557
326,20,0.0,0.0038670492224769258,29.15
327,22,0.008658008658008658,0.0043479422398270615,29.681818181818183
328,32,0.0020161290322580645,0.006402771080367304,29.84375
329,32,0.0020161290322580645,0.006682367139569058,31.15625
330,21,0.009523809523809525,0.0044259721413344565,31.523809523809526
331,22,0.0,0.004313956262692543,29.90909090909091
332,39,0.001349527665317139,0.008062648529313394,30.564102564102566
333,22,0.0,0.004486820254102269,30.818181818181817
334,26,0.0,0.0052890636239917915,30.576923076923077
335,26,0.0,0.005307591761230589,30.46153846153846
336,25,0.0,0.0053472665915495635,32.12
337,27,0.0,0.005732410040542019,31.814814814814813
338,23,0.0,0.0045382752364167165,29.956521739130434
339,39,0.002699055330634278,0.008098098932060115,30.871794871794872
340,32,0.0020161290322580645,0.006446708508870732,29.96875
341,38,0.0,0.008045281012219413,31.236842105263158
342,34,0.0017825311942959,0.007020473938397745,30.58823529411765
343,39,0.002699055330634278,0.008237512908780952,31.307692307692307
344,29,0.0,0.005924368354405036,30.620689655172413
345,28,0.0,0.00577513160009727,30.928571428571427
346,31,0.0,0.006327874418117373,30.419354838709676
347,32,0.0020161290322580645,0.006355315407066564,30.03125
348,29,0.0,0.005885142767454334,30.17241379310345
349,39,0.0,0.008003727061258207,30.435897435897434
350,37,0.0045045045045045045,0.007885294728451772,31.81081081081081
351,32,0.0020161290322580645,0.006559278738898459,30.40625
352,38,0.001422475106685633,0.00787763774783684,30.657894736842106
353,34,0.0053475935828877,0.006818534341181698,29.88235294117647
354,30,0.0,0.006314258973296367,31.666666666666668
355,32,0.0,0.006529343435352441,30.46875
356,28,0.0026455026455026454,0.005640299526855078,30.035714285714285
357,28,0.0026455026455026454,0.005537875893057533,29.857142857142858
358,30,0.0022988505747126436,0.006275800602397019,31.2
359,28,0.0026455026455026454,0.005943634241900971,31.642857142857142
360,31,0.0,0.006712681506462547,32.0
361,17,0.0,0.003493821711856557,31.647058823529413
362,36,0.0,0.007566550826991401,31.194444444444443
363,24,0.0,0.004648448244678798,29.375
364,34,0.0017825311942959,0.006947056328665062,30.08823529411765
365,30,0.0,0.006106465952353564,30.433333333333334
366,30,0.0022988505747126436,0.006079103684277525,30.5
367,35,0.0,0.007091839108989339,30.2
368,29,0.0,0.005778821975813827,29.75862068965517
369,38,0.002844950213371266,0.0074487424973880235,29.18421052631579
370,26,0.0,0.005069111041621451,29.384615384615383
371,25,0.0,0.004612290261350175,28.08
372,20,0.0,0.003881059223249917,29.3
373,24,0.0,0.0050953685600590316,32.208333333333336
374,36,0.0031746031746031746,0.007572531399424612,31.166666666666668
375,33,0.0,0.0068150303869647,30.696969696969695
376,28,0.0,0.006164141370073513,33.035714285714285
377,32,0.0020161290322580645,0.006684063478943829,30.78125
378,33,0.0,0.006858503782009974,31.060606060606062
379,31,0.004301075268817204,0.006660622196624992,32.225806451612904
380,37,0.0,0.00766891685888365,30.91891891891892
381,18,0.0,0.003666700123262323,31.055555555555557
382,25,0.0,0.005188802446952201,30.8
383,23,0.007905138339920948,0.004691102142647193,30.956521739130434
384,27,0.0,0.005498819713830302,30.555555555555557
385,27,0.0,0.0057402063437255665,32.0
386,33,0.0,0.006899445256551645,31.060606060606062
387,40,0.001282051282051282,0.008291236794728322,30.825
388,30,0.0,0.006297155386010254,31.433333333333334
389,35,0.0016806722689075631,0.007212537919323016,30.542857142857144
390,19,0.005847953216374269,0.003762017913909279,30.157894736842106
391,33,0.0,0.006701981075143074,30.060606060606062
392,24,0.0,0.0047978326039664785,30.166666666666668
393,33,0.0,0.0067661073093428815,30.484848484848484
394,29,0.0049261083743842365,0.005905843753553443,30.310344827586206
395,30,0.0,0.006050661197772686,30.166666666666668
396,30,0.0,0.006242677432688379,31.233333333333334
397,41,0.0024390243902439024,0.008470736350106497,30.585365853658537
398,32,0.0,0.006591499522611811,30.84375
399,14,0.0,0.003210672258897545,34.42857142857143
400,34,0.0017825311942959,0.006965777753464026,30.38235294117647
401,31,0.002150537634408602,0.006346139698937563,30.483870967741936
402,24,0.0,0.004858576187866761,30.25
403,40,0.002564102564102564,0.008112372436525545,30.225
404,26,0.0,0.005446771467963775,31.307692307692307
405,25,0.0,0.00483011858743993,29.2
406,31,0.002150537634408602,0.0065909902262473305,31.451612903225808
407,24,0.0,0.004818175108112956,30.25
408,30,0.004597701149425287,0.005850906748400494,29.266666666666666
409,31,0.002150537634408602,0.0061683612862486765,29.903225806451612
410,29,0.0,0.005920693050252685,30.586206896551722
411,30,0.0,0.006051768429928807,30.3
412,35,0.0,0.007192075994131004,30.457142857142856
413,30,0.0,0.006239361731115631,31.033333333333335
414,27,0.0,0.005290968710347717,29.444444444444443
415,27,0.0,0.005316726081507566,29.88888888888889
416,37,0.0075075075075075074,0.007359723567881594,29.62162162162162
417,26,0.0,0.00543600264443442,31.076923076923077
418,36,0.0,0.007759186527166244,31.805555555555557
419,27,0.0,0.005729686735650704,31.703703703703702
420,22,0.0,0.004367431373550243,30.40909090909091
421,28,0.0,0.005806755554006171,31.107142857142858
422,30,0.0,0.005963381058341662,30.1
423,30,0.0,0.0060573619185578615,30.166666666666668
424,31,0.002150537634408602,0.006140944155078895,29.580645161290324
425,28,0.0,0.005715608616724664,30.464285714285715
426,34,0.0,0.006840589528171941,30.058823529411764
427,35,0.0,0.007075487871928199,30.257142857142856
428,38,0.002844950213371266,0.007743534494776266,30.18421052631579
429,23,0.007905138339920948,0.0046466176510300385,30.304347826086957
430,35,0.0016806722689075631,0.007162963796272028,30.6
431,31,0.002150537634408602,0.006374928709420951,30.548387096774192
432,24,0.0,0.004955644382430594,31.166666666666668
433,30,0.0,0.00651454171249887,32.0
434,36,0.0015873015873015873,0.007390648843761304,30.75
435,29,0.0024630541871921183,0.006225249371677293,31.896551724137932
436,30,0.0,0.005882839528638492,29.466666666666665
437,32,0.0,0.006503842685818262,30.34375
438,34,0.0,0.00653588503803798,29.029411764705884
439,23,0.0,0.004561043932907828,30.26086956521739
440,36,0.0,0.007581784389238001,31.38888888888889
441,22,0.004329004329004329,0.003992677113983132,27.636363636363637
442,33,0.0,0.007074079164373361,31.848484848484848
443,27,0.0,0.0050628116792145825,28.444444444444443
444,32,0.0,0.006959178315222175,32.21875
445,24,0.0,0.004931706063496191,30.791666666666668
446,30,0.0,0.0060866535067189914,30.5
447,24,0.0,0.004878074300074363,30.875
448,26,0.003076923076923077,0.005480388830265155,31.846153846153847
449,24,0.0,0.0047202124041502026,29.125
450,26,0.003076923076923077,0.005140550072676561,30.307692307692307
451,31,0.002150537634408602,0.00641159506914977,30.870967741935484
452,25,0.0,0.0050555154188782776,31.2
453,26,0.0,0.005386268948083989,31.23076923076923
454,29,0.0,0.006075935691529586,31.310344827586206
455,34,0.0,0.007292115817965543,31.735294117647058
456,26,0.0,0.00498415510869632,29.0
457,23,0.0,0.004485116589563145,29.82608695652174
458,36,0.0031746031746031746,0.007712274072961284,31.63888888888889
459,27,0.0,0.005706637656181917,31.444444444444443
460,30,0.0,0.005885983889645348,29.666666666666668
461,35,0.0016806722689075631,0.00705567242943141,29.857142857142858
462,39,0.001349527665317139,0.008160102381570831,30.923076923076923
463,44,0.0010570824524312897,0.009172778456386662,30.568181818181817
464,21,0.0,0.004194435725550521,30.38095238095238
465,33,0.0,0.006814602254366008,30.545454545454547
466,22,0.0,0.00437757362332495,30.363636363636363
467,31,0.0,0.0063455688752526215,30.451612903225808
468,27,0.0,0.00573874357279981,31.77777777777778
469,37,0.0015015015015015015,0.007087013954110661,28.756756756756758
470,27,0.0,0.005625648519057992,30.925925925925927
471,28,0.0026455026455026454,0.005769453805223123,30.964285714285715
472,25,0.0,0.0049698971776470325,29.84
473,26,0.0,0.005332276870393654,31.076923076923077
474,31,0.002150537634408602,0.006329488879695094,30.838709677419356
475,32,0.0020161290322580645,0.006614460984315446,30.4375
476,36,0.0015873015873015873,0.007533197949638649,30.833333333333332
477,31,0.002150537634408602,0.006434414973472342,30.806451612903224
478,29,0.0049261083743842365,0.005580343456779499,29.03448275862069
479,21,0.0,0.003803475944198336,27.61904761904762
480,27,0.0,0.005700443044581763,31.37037037037037
481,27,0.0,0.005334330351302061,30.14814814814815
482,34,0.0017825311942959,0.007173198605228351,31.205882352941178
483,32,0.0,0.0065056233798470265,30.375
484,34,0.0,0.007111501016611262,31.323529411764707
485,26,0.0,0.005227500494215334,30.115384615384617
486,37,0.0,0.007874345759792793,31.45945945945946
487,28,0.0026455026455026454,0.005512399468214404,29.678571428571427
488,34,0.0017825311942959,0.007276037409361044,32.11764705882353
489,39,0.001349527665317139,0.007792702214577981,29.487179487179485
490,26,0.003076923076923077,0.005370513197089952,31.076923076923077
491,31,0.002150537634408602,0.006377201096737831,30.806451612903224
492,23,0.003952569169960474,0.004577050702587851,30.391304347826086
493,29,0.0024630541871921183,0.005863417511706855,30.275862068965516
494,28,0.0,0.005685925246948983,30.535714285714285
495,27,0.0,0.005440490978000489,30.555555555555557
496,25,0.0,0.004853318108493964,29.36
497,23,0.0,0.004497917977647711,29.869565217391305
498,36,0.0,0.007981837218962258,32.666666666666664
499,27,0.0,0.0054115752439500885,30.296296296296298
500,13,0.0,0.0025170382261922837,29.23076923076923
501,35,0.0,0.007215580442255387,30.742857142857144
502,35,0.0033613445378151263,0.0075276241275152814,31.571428571428573
503,26,0.0,0.005902478815250301,34.0
504,24,0.0,0.005081174538126127,31.75
505,22,0.004329004329004329,0.004516254655152686,30.727272727272727
506,25,0.0,0.005206116625637568,31.44
507,33,0.0,0.007059424704514251,31.666666666666668
508,31,0.0,0.006197702935653067,29.838709677419356
509,33,0.001893939393939394,0.007142459096937665,32.21212121212121
510,34,0.0,0.006732918062072448,29.764705882352942
511,40,0.0038461538461538464,0.008355625840451386,30.825
512,31,0.002150537634408602,0.006643316251161234,31.70967741935484
513,30,0.0,0.0061782207406038325,30.566666666666666
514,33,0.0,0.006809548744754836,30.666666666666668
515,35,0.0016806722689075631,0.007548524852245958,31.6
516,26,0.0,0.0049515475304610194,29.0
517,27,0.002849002849002849,0.005759959243095794,32.074074074074076
518,20,0.0,0.003867277535437222,29.95
519,41,0.0,0.008375872045438392,30.024390243902438
520,28,0.0,0.005719548580722316,30.714285714285715
521,29,0.0024630541871921183,0.005953243903603596,30.896551724137932
522,22,0.0,0.004593901982496234,31.136363636363637
523,25,0.006666666666666667,0.005110673904895232,30.84
