,Degree,Clustering_coefficient,Eigenvector_centrality,Mean_degree_NN
0,872,0.006978164926953096,0.13035574049472803,76.11353211009174
1,341,0.007158875280317406,0.04779817598350003,78.22287390029325
2,282,0.00643598091920951,0.03615445201381,72.35106382978724
3,207,0.010083954786360864,0.035430807349997234,94.59903381642512
4,289,0.007425028835063437,0.04023176163946436,77.9204152249135
5,395,0.006502602326029686,0.05232798748962831,73.55949367088607
6,700,0.006184344982628244,0.09643079534795562,72.93
7,555,0.005893257878817446,0.07292162921243639,69.96756756756757
8,314,0.0074683054882888015,0.043220856197154274,77.13057324840764
9,331,0.007470475144191156,0.0491453786472793,81.74924471299094
10,416,0.007298424467099166,0.0593319801263183,78.28846153846153
11,272,0.008790970262643803,0.04221179384923639,86.98897058823529
12,173,0.014383653716897432,0.03556897506084885,114.46242774566474
13,266,0.006781103702652859,0.03666764026554796,76.66165413533835
14,445,0.006771940479805648,0.06089825459168734,75.69438202247191
15,154,0.013156777862660216,0.028656874040108186,103.55844155844156
16,963,0.0065781093818477,0.14013665936145836,72.4693665628245
17,809,0.007425742574257425,0.12257995743607197,78.48331273176761
18,911,0.0061302034957358776,0.12742124919524678,70.93523600439077
19,778,0.006309283944245384,0.10746910014012412,70.73521850899743
20,728,0.00701361911815832,0.10488411897193564,74.91483516483517
21,861,0.006215055506036788,0.12086807700475068,71.48664343786295
22,688,0.006406350495920923,0.09491313644319875,72.31104651162791
23,744,0.006186775496027439,0.10087179608594354,70.34005376344086
24,618,0.007185829753531285,0.08840951412135616,75.71035598705501
25,918,0.005357528931844154,0.12156005190472871,66.46840958605665
26,655,0.006849219132992507,0.09285612814236202,74.65648854961832
27,679,0.0066990759445827415,0.09621572307270253,74.63622974963181
28,732,0.006152213077377349,0.09974678120639922,71.06967213114754
29,724,0.005861091370364427,0.09498639798285413,68.86878453038673
30,741,0.006919064813801656,0.10792529518373507,76.39811066126856
31,599,0.006594044701034612,0.08316945328544177,74.45742904841403
32,465,0.00724879495736003,0.06475978538049229,75.37204301075269
33,773,0.005858340762388648,0.10271782820942708,69.45924967658473
34,646,0.0063359493124055,0.08703217984886422,71.86687306501548
35,520,0.008107306951237587,0.07836339538511286,82.1423076923077
36,583,0.005576087661285094,0.07447198700757546,68.53516295025729
37,471,0.006974748159190495,0.06586815509594762,76.36093418259023
38,544,0.006452442855595277,0.07293133214925307,72.60110294117646
39,646,0.006585547315621475,0.08963202241174528,74.08513931888545
40,438,0.007032172450184425,0.06224143447600326,78.662100456621
41,450,0.005186834941846078,0.053811872917201624,64.47777777777777
42,638,0.005122955861872118,0.077930101547573,65.76959247648902
43,408,0.00664835958953606,0.05440955450599961,74.02450980392157
44,484,0.005458309806135893,0.05825940620596834,66.71900826446281
45,520,0.005180080035571365,0.06462753384781068,68.21538461538462
46,428,0.006172163978200442,0.05534205116923881,71.91822429906541
47,381,0.0072523829258184834,0.052940153861658165,75.75853018372703
48,499,0.005778625524140651,0.06368291291245001,68.82164328657315
49,402,0.006377092095631568,0.051819946334281115,70.7636815920398
50,238,0.007446016381236039,0.03334930006411037,78.84453781512605
51,302,0.008294646982464631,0.04466061878723136,83.7251655629139
52,641,0.004831318252730109,0.07675740432584095,63.517940717628704
53,634,0.0041313459017945685,0.06929095271677024,59.86435331230284
54,405,0.006319520840972986,0.05437151592045612,73.85432098765432
55,381,0.006837961044343141,0.05239803371370248,74.76115485564304
56,308,0.006578112441304624,0.04049975928885034,71.76948051948052
57,374,0.0064371836962910925,0.04972407156398278,74.59893048128342
58,315,0.006854716408856537,0.04272921907740396,76.12698412698413
59,428,0.005493663682724507,0.05053096818279319,64.88785046728972
60,485,0.005248359887535145,0.0591262136438687,67.58350515463917
61,255,0.009109155473212907,0.03885485479664652,85.06666666666666
62,540,0.0051398337112622825,0.06557759565017116,66.55185185185185
63,377,0.0062362435803374906,0.048621267578392385,71.38196286472149
64,360,0.0069483132157226865,0.04936757173132345,75.93611111111112
65,470,0.005915710202785465,0.05859100482481425,69.51489361702127
66,193,0.010146804835924008,0.02968374413322755,86.51813471502591
67,399,0.005881538015894006,0.05028583515134229,70.41854636591479
68,287,0.007455958675470871,0.04014944695618241,79.01393728222996
69,318,0.007003551375910164,0.042928376460109864,74.4748427672956
70,312,0.006678209250556517,0.03986138717206611,72.625
71,319,0.006525896571439838,0.0420984939025563,73.98119122257053
72,323,0.006864988558352402,0.04256181806329661,72.28173374613003
73,325,0.007445394112060778,0.04608909281558136,79.63076923076923
74,303,0.00644766463401307,0.04021825719651368,74.86468646864687
75,317,0.006608633150980314,0.03971110082447262,70.96529968454259
76,412,0.005669335979023457,0.04870654441166003,67.62864077669903
77,194,0.007852144650392608,0.027765320463932226,82.01546391752578
78,263,0.007720662932110411,0.035867330113917247,75.88973384030419
79,359,0.005773330636000063,0.044140298722607066,68.0891364902507
80,322,0.005727443354424257,0.040229616424527596,70.24844720496894
81,183,0.008046598210532637,0.02817672515929199,87.0327868852459
82,326,0.005134497404436055,0.0369550341324042,63.85889570552147
83,367,0.005792051934902696,0.04492894533318093,67.43869209809264
84,268,0.00670803286936106,0.03572412115690194,73.7723880597015
85,252,0.005596660975147031,0.03120762927551401,71.16666666666667
86,434,0.0055767818563020825,0.05300492393751026,67.94009216589862
87,189,0.008611955420466059,0.027587341418857082,83.02645502645503
88,162,0.012192316540142627,0.028472739957991846,99.6604938271605
89,309,0.005673937712772664,0.037058706519215716,67.45631067961165
90,292,0.007578967189191734,0.040681026377316194,78.3458904109589
91,209,0.007959146117040855,0.03067666512539502,83.81818181818181
92,194,0.008760215800438011,0.028117962764167843,83.3917525773196
93,193,0.009283246977547496,0.029006347021740663,86.20207253886011
94,304,0.006926350529789821,0.04022903608512181,73.86513157894737
95,360,0.005973382853605695,0.04577578421171423,71.28055555555555
96,404,0.004434562562956048,0.04399472860215499,61.18811881188119
97,276,0.00624505928853755,0.034901807192900154,73.19565217391305
98,271,0.005794724613912805,0.033188128600382706,69.66051660516605
99,285,0.005806770447244872,0.03543382902547028,69.83859649122807
100,264,0.007892614356492684,0.038746958397411116,82.63636363636364
101,224,0.007847533632286996,0.03108466270067968,78.77678571428571
102,312,0.006533926951933383,0.0405894270449935,73.82051282051282
103,155,0.012149141181399247,0.025583390444807078,95.90322580645162
104,230,0.006379343079551927,0.03033690428122663,75.7695652173913
105,252,0.005533421868083223,0.031044524923864766,72.47619047619048
106,244,0.006240302233016259,0.030237754702063926,71.27459016393442
107,257,0.005745379377431907,0.03011676714600484,67.01945525291829
108,247,0.007109706724597611,0.0333326067500068,74.98380566801619
109,273,0.006033182503770739,0.03490317037207809,71.72893772893772
110,249,0.006833786759942998,0.03254703788547866,74.65863453815261
111,302,0.0061604805174803635,0.036019306436077335,67.48013245033113
112,319,0.0051852289978509885,0.0374755464300324,65.64576802507837
113,208,0.007060572277963582,0.029920410625479437,80.75961538461539
114,199,0.0062940967463580525,0.026638863357521594,76.27638190954774
115,156,0.010504549214226633,0.026010262707557356,98.46794871794872
116,197,0.009893297420491038,0.029378655346731432,83.77664974619289
117,253,0.005866114561766736,0.03051193589057773,69.42292490118577
118,302,0.006622516556291391,0.039211748822122916,73.23509933774834
119,333,0.005029125511053222,0.03721633380935638,63.61561561561562
120,266,0.006327138601220032,0.03401429975592161,72.47744360902256
121,185,0.009341950646298473,0.0284614816179952,88.23243243243243
122,154,0.007554536966301672,0.021700698866920533,81.75324675324676
123,278,0.005635924473417655,0.03413742366566999,69.53956834532374
124,227,0.008303769833534754,0.03175915166687424,79.22026431718062
125,290,0.005488605178379668,0.03453946371487363,67.10344827586206
126,172,0.0073439412484700125,0.024212436793970935,80.02325581395348
127,227,0.007290164126154926,0.030907840212513756,78.36563876651982
128,218,0.007271804845051368,0.029924793384306606,78.31651376146789
129,306,0.005593056894889103,0.03504535370267743,64.71895424836602
130,193,0.009553108808290155,0.029039828658448032,86.65284974093264
131,203,0.006242988830902795,0.026027589263127194,74.94088669950739
132,252,0.006987921330550813,0.03271801311115273,73.47222222222223
133,242,0.0049381022598676315,0.026838570633285305,64.45867768595042
134,209,0.006164887743835112,0.026462004127787642,71.8468899521531
135,222,0.006033182503770739,0.027272333454576303,72.03603603603604
136,255,0.006793268488497761,0.03396005270754312,75.58823529411765
137,209,0.006256900993743099,0.025083072172998103,68.78947368421052
138,158,0.009030073369346126,0.024032738850191616,87.5253164556962
139,218,0.006214856466410181,0.027816449495978054,74.6743119266055
140,243,0.004591368227731864,0.027985065892887098,66.60905349794238
141,250,0.005815261044176707,0.0309981330725373,71.364
142,191,0.006007164508128961,0.023481477404066912,71.09424083769633
143,358,0.005132779368730732,0.04220339092550053,66.02793296089385
144,201,0.005920398009950248,0.0272462053440792,77.95024875621891
145,260,0.00591030591030591,0.031931582234421704,70.58461538461539
146,145,0.01024904214559387,0.022332142340297057,88.24827586206897
147,158,0.008062565508344756,0.024130143520899584,88.5379746835443
148,221,0.006252570958453311,0.02671208539832862,69.73303167420815
149,157,0.006206108116936142,0.020448217638014982,76.0828025477707
150,151,0.005121412803532009,0.019488709728356597,77.76821192052981
151,187,0.005980104651831407,0.02374907501190658,73.75935828877006
152,202,0.007339539924141668,0.027641821981268376,78.31188118811882
153,192,0.004308464223385689,0.021705056177132618,66.53125
154,173,0.006116413496437693,0.020563519836158867,69.27745664739885
155,197,0.007251631617113851,0.026456104248635037,77.73604060913705
156,249,0.0050200803212851405,0.027890203813825853,64.1285140562249
